storenumber,storename,address,addressline2,addressline3,city,state,zipcode,phonenumber,storehours,wireless,latitude,longitude,group,faxnumber,drivethru
1.346e+10,"42nd & Second","220 East 42nd St","","","New York","NY","10017-5806","212-867-1264","Mon: 06:00:00-21:00:00 Tue: 06:00:00-21:00:00 Wed: 06:00:00-21:00:00 Thu: 06:00:00-21:00:00 Fri: 06:00:00-21:00:00 Sat: 06:30:00-20:00:00 Sun: 06:30:00-20:00:00","Wireless Hotspot",40.74978,-73.9728,0,"",""
1.354e+10,"Morris Park, Eastchester Rd - Bronx","1728 Eastchester Road","","","Bronx","NY","10461-2322","718-239-4931","Mon: 06:00:00-22:00:00 Tue: 06:00:00-22:00:00 Wed: 06:00:00-22:00:00 Thu: 06:00:00-22:00:00 Fri: 06:00:00-23:00:00 Sat: 06:00:00-23:00:00 Sun: 07:00:00-22:00:00","Wireless Hotspot",40.84712,-73.84435,0,"",""
1.354e+10,"28th & Seventh","315 Seventh Avenue","","","New York","NY","10001-6005","646-336-6462","Mon: 05:30:00-22:00:00 Tue: 05:30:00-22:00:00 Wed: 05:30:00-22:00:00 Thu: 05:30:00-22:00:00 Fri: 05:30:00-22:00:00 Sat: 07:00:00-22:00:00 Sun: 07:00:00-22:00:00","Wireless Hotspot",40.74697,-73.99332,0,"",""
1.354e+10,"23rd btwn 5th & 6th","14 W. 23rd St","","","New York","NY","10010-5203","212-367-2050","Mon: 05:30:00-22:00:00 Tue: 05:30:00-22:00:00 Wed: 05:30:00-22:00:00 Thu: 05:30:00-22:00:00 Fri: 05:30:00-22:00:00 Sat: 07:00:00-22:00:00 Sun: 07:00:00-21:00:00","Wireless Hotspot",40.74166,-73.99031,0,"",""
1.359e+10,"North Merrick","1713 Merrick Avenue","","","North Merrick","NY","11566-2719","516-771-1904","Mon: 05:30:00-22:30:00 Tue: 05:30:00-22:30:00 Wed: 05:30:00-22:30:00 Thu: 05:30:00-22:30:00 Fri: 05:30:00-23:00:00 Sat: 05:30:00-23:00:00 Sun: 06:30:00-22:00:00","Wireless Hotspot",40.6766,-73.55708,0,"",""
1.363e+10,"Patchogue, Waverly Plaza","371 North Service Rd","Waverly Plaza","","Patchogue","NY","11772-1905","631-207-2102","Mon: 05:30:00-22:00:00 Tue: 05:30:00-22:00:00 Wed: 05:30:00-22:00:00 Thu: 05:30:00-22:00:00 Fri: 05:30:00-23:00:00 Sat: 06:00:00-23:00:00 Sun: 06:00:00-22:00:00","",40.77728,-73.03153,0,"",""
1.372e+10,"Mattituck","10095 Main Road","","","Mattituck","NY","11952-1529","6312984563","Mon: 06:00:00-21:00:00 Tue: 06:00:00-21:00:00 Wed: 06:00:00-21:00:00 Thu: 06:00:00-21:00:00 Fri: 06:00:00-22:00:00 Sat: 06:30:00-22:00:00 Sun: 06:00:00-21:00:00","Wireless Hotspot",40.98594,-72.53736,0,"",""
1.379e+10,"Penn Station LIRR #2","1 Penn Plaza, Concourse level","","","New York","NY","10119-0002","212-279-1238","Mon: 05:30:00-00:00:00 Tue: 05:30:00-00:00:00 Wed: 05:30:00-00:00:00 Thu: 05:30:00-00:00:00 Fri: 05:30:00-01:00:00 Sat: 05:30:00-01:00:00 Sun: 05:30:00-00:00:00","Wireless Hotspot",40.75016,-73.99203,0,"",""
1.379e+09,"Target East River Plaza T-2380","517 E 117th St","","","New York","NY","10035-4409","212-835-0860","Mon: - Tue: - Wed: - Thu: - Fri: - Sat: - Sun: -","",40.79569,-73.93255,0,"",""
1.398e+10,"Bensonhurst, 1971 86th St.","1971 86th Street","","","Brooklyn","NY","11214-3103","718-266-1503","Mon: 06:00:00-22:30:00 Tue: 06:00:00-22:30:00 Wed: 06:00:00-22:30:00 Thu: 06:00:00-22:30:00 Fri: 06:00:00-23:00:00 Sat: 06:30:00-23:00:00 Sun: 06:30:00-22:30:00","",40.60502,-73.99861,0,"",""
1.409e+10,"Macy's 5th Floor - Herald Square","151 W. 34th Street","","","New York","NY","10001-2101","6464731237","Mon: 00:00:00-00:00:00 Tue: 00:00:00-00:00:00 Wed: 00:00:00-00:00:00 Thu: 00:00:00-00:00:00 Fri: 00:00:00-00:00:00 Sat: 00:00:00-00:00:00 Sun: 00:00:00-00:00:00","",40.75088,-73.98888,0,"",""
1.409e+10,"Macy's 6th Floor - Herald Square","151 W. 34th Street","","","New York","NY","10001-2101","212-268-3695","Mon: 00:00:00-00:00:00 Tue: 00:00:00-00:00:00 Wed: 00:00:00-00:00:00 Thu: 00:00:00-00:00:00 Fri: 00:00:00-00:00:00 Sat: 00:00:00-00:00:00 Sun: 00:00:00-00:00:00","",40.75112,-73.9895,0,"",""
1.414e+10,"Westgate Plaza, NY","2110 Chili Ave.","Westgate Plaza","","Rochester","NY","14624-3452","585-426-2290","Mon: 05:30:00-21:00:00 Tue: 05:30:00-21:00:00 Wed: 05:30:00-21:00:00 Thu: 05:30:00-21:00:00 Fri: 05:30:00-21:00:00 Sat: 05:30:00-21:00:00 Sun: 07:00:00-20:00:00","Wireless Hotspot",43.13295,-77.6889,0,"",""
1.422e+10,"Sunrise Mall","9165 Sunrise Mall","Sunrise Mall","","Massapequa","NY","11758-4370","516-798-0636","Mon: 09:00:00-21:30:00 Tue: 09:00:00-21:30:00 Wed: 09:00:00-21:30:00 Thu: 09:00:00-21:30:00 Fri: 09:00:00-21:30:00 Sat: 09:00:00-21:30:00 Sun: 10:00:00-18:00:00","Wireless Hotspot",40.68274,-73.43484,0,"",""
1.422e+10,"103rd & Broadway","2690 Broadway","","","New York","NY","10025-4411","212-531-8204","Mon: 05:30:00-23:00:00 Tue: 05:30:00-23:00:00 Wed: 05:30:00-23:00:00 Thu: 05:30:00-23:00:00 Fri: 05:30:00-23:00:00 Sat: 06:00:00-23:00:00 Sun: 06:00:00-23:00:00","Wireless Hotspot",40.79888,-73.96837,0,"",""
1.422e+10,"Houston & W. Broadway","482 West Broadway","","","New York","NY","10012-5333","212-254-0139","Mon: 06:00:00-21:00:00 Tue: 06:00:00-21:00:00 Wed: 06:00:00-21:00:00 Thu: 06:00:00-21:00:00 Fri: 06:00:00-22:00:00 Sat: 06:30:00-22:00:00 Sun: 06:30:00-21:00:00","",40.72689,-74.00026,0,"",""
1.424e+10,"Horace Harding Blvd., Little Neck","254-41 Horace Harding Expressway","","","Little Neck","NY","11362-1816","718-428-2489","Mon: 05:00:00-22:30:00 Tue: 05:00:00-22:30:00 Wed: 05:00:00-22:30:00 Thu: 05:00:00-22:30:00 Fri: 05:00:00-22:30:00 Sat: 05:30:00-22:30:00 Sun: 05:30:00-22:00:00","",40.7639,-73.72665,0,"",""
1.424e+10,"NHL store @ 47th & 6th","1185 Avenue of the Americas","","","New York","NY","10036-2601","212-730-7645","Mon: 06:00:00-21:00:00 Tue: 06:00:00-21:00:00 Wed: 06:00:00-21:00:00 Thu: 06:00:00-21:00:00 Fri: 06:00:00-21:00:00 Sat: 07:00:00-21:00:00 Sun: 07:00:00-20:00:00","Wireless Hotspot",40.75805,-73.98219,0,"",""
1.430e+10,"168th & Broadway","4001 Broadway","","","New York","NY","10032-1508","917-521-0342","Mon: 05:30:00-23:00:00 Tue: 05:30:00-23:00:00 Wed: 05:30:00-23:00:00 Thu: 05:30:00-23:00:00 Fri: 05:30:00-00:00:00 Sat: 06:00:00-00:00:00 Sun: 06:00:00-23:00:00","Wireless Hotspot",40.84135,-73.93982,0,"",""
1.432e+10,"Jackson Heights, 37th Avenue","78-25 37th Avenue","","","Jackson Heights","NY","11372-6641","718-457-0875","Mon: 05:30:00-23:00:00 Tue: 05:30:00-23:00:00 Wed: 05:30:00-23:00:00 Thu: 05:30:00-23:00:00 Fri: 05:30:00-23:00:00 Sat: 06:00:00-23:00:00 Sun: 06:00:00-23:00:00","",40.74944,-73.88736,0,"",""
1.432e+10,"Nassau & Fulton","130 Fulton Street","","","New York","NY","10038-2504","212-962-0439","Mon: 05:30:00-21:00:00 Tue: 05:30:00-21:00:00 Wed: 05:30:00-21:00:00 Thu: 05:30:00-21:00:00 Fri: 05:30:00-21:00:00 Sat: 07:00:00-20:00:00 Sun: 07:00:00-20:00:00","Wireless Hotspot",40.71035,-74.00794,0,"",""
1.437e+10,"Tanger Outlets, Deer Park","529 The Arches Circle","The Arches","","Deer Park","NY","11729-7061","631-242-0802","Mon: 08:30:00-21:30:00 Tue: 08:30:00-21:30:00 Wed: 08:30:00-21:30:00 Thu: 08:30:00-21:30:00 Fri: 08:30:00-22:30:00 Sat: 08:00:00-22:30:00 Sun: 09:30:00-20:30:00","",40.76462,-73.30412,0,"",""
1.437e+10,"Yonkers, Bronx River Road","841-851 Bronx River Road","","","Yonkers","NY","10708-7058","914-237-3681","Mon: 05:30:00-22:00:00 Tue: 05:30:00-22:00:00 Wed: 05:30:00-22:00:00 Thu: 05:30:00-22:00:00 Fri: 05:30:00-22:30:00 Sat: 06:00:00-22:30:00 Sun: 06:30:00-21:00:00","Wireless Hotspot",40.92776,-73.84295,0,"",""
1.444e+10,"118th & Frederick Douglas Blvd.","2195 Frederick Douglas Boulevard","","","New York","NY","10026-0982","212-662-1239","Mon: 06:00:00-22:00:00 Tue: 06:00:00-22:00:00 Wed: 06:00:00-22:00:00 Thu: 06:00:00-22:00:00 Fri: 06:00:00-23:00:00 Sat: 06:00:00-23:00:00 Sun: 07:00:00-22:00:00","Wireless Hotspot",40.80592,-73.9545,0,"",""
1.444e+10,"19th & Park","240 Park Avenue South","","","New York","NY","10003-1414","212-375-1415","Mon: 06:00:00-21:00:00 Tue: 06:00:00-21:00:00 Wed: 06:00:00-21:00:00 Thu: 06:00:00-21:00:00 Fri: 06:00:00-21:00:00 Sat: 07:00:00-19:00:00 Sun: 07:00:00-19:00:00","Wireless Hotspot",40.73798,-73.9883,0,"",""
1.450e+10,"Broadway btwn 87th & 88th","2394 Broadway","","","New York","NY","10024-1703","212-595-3404","Mon: 06:00:00-22:00:00 Tue: 06:00:00-22:00:00 Wed: 06:00:00-22:00:00 Thu: 06:00:00-22:00:00 Fri: 06:00:00-22:00:00 Sat: 06:00:00-22:00:00 Sun: 06:00:00-22:00:00","Wireless Hotspot",40.78929,-73.97533,0,"",""
1.460e+10,"125th St. btwn Adam Clayton & FDB","201 W. 125th Street","","","New York","NY","10027-4466","212-222-2872","Mon: 06:00:00-22:00:00 Tue: 06:00:00-22:00:00 Wed: 06:00:00-22:00:00 Thu: 06:00:00-22:00:00 Fri: 06:00:00-23:00:00 Sat: 07:00:00-23:00:00 Sun: 07:00:00-22:00:00","",40.80895,-73.94823,0,"",""
1.462e+10,"23rd - 24th & 7th","229 Seventh Avenue","","","New York","NY","10011-1808","212-255-8750","Mon: 06:00:00-22:00:00 Tue: 06:00:00-22:00:00 Wed: 06:00:00-22:00:00 Thu: 06:00:00-22:00:00 Fri: 06:00:00-22:30:00 Sat: 06:30:00-22:30:00 Sun: 06:30:00-22:00:00","Wireless Hotspot",40.74432,-73.99525,0,"",""
1.477e+10,"Garden City, Stewart Avenue","581 Stewart Avenue","Stewart Square","","Garden City","NY","11530-4724","516-683-1537","Mon: 06:00:00-22:00:00 Tue: 06:00:00-22:00:00 Wed: 06:00:00-22:00:00 Thu: 06:00:00-22:00:00 Fri: 06:00:00-22:00:00 Sat: 06:00:00-22:00:00 Sun: 07:00:00-21:00:00","",40.73198,-73.61275,0,"",""
1.478e+10,"Hicksville, Old Country Rd & Newbri","180 W Old Country Road","","","Hicksville","NY","11801","516-822-2035","Mon: 05:30:00-22:00:00 Tue: 05:30:00-22:00:00 Wed: 05:30:00-22:00:00 Thu: 05:30:00-22:00:00 Fri: 05:30:00-23:00:00 Sat: 06:00:00-23:00:00 Sun: 07:00:00-21:00:00","",40.76188,-73.52777,0,"",""
1.479e+10,"New City","83 South Main","","","New City","NY","10956-3511","845-639-5304","Mon: 06:00:00-21:30:00 Tue: 06:00:00-21:30:00 Wed: 06:00:00-21:30:00 Thu: 06:00:00-21:30:00 Fri: 06:00:00-22:30:00 Sat: 06:00:00-22:30:00 Sun: 07:00:00-21:30:00","Wireless Hotspot",41.14459,-73.99025,0,"",""
1.480e+10,"Nesconset, Smithtown Blvd.","465 Smithtown Blvd.","","","Nesconset","NY","11767-2421","631-979-3093","Mon: 05:30:00-22:00:00 Tue: 05:30:00-22:00:00 Wed: 05:30:00-22:00:00 Thu: 05:30:00-22:00:00 Fri: 05:30:00-22:30:00 Sat: 06:00:00-22:30:00 Sun: 06:30:00-22:00:00","Wireless Hotspot",40.83332,-73.14674,0,"",""
1.484e+10,"Astoria, 31-01 Broadway","31-01 Broadway","","","Astoria","NY","11106-2648","718-777-1305","Mon: 05:00:00-23:30:00 Tue: 05:00:00-23:30:00 Wed: 05:00:00-23:30:00 Thu: 05:00:00-23:30:00 Fri: 05:00:00-00:00:00 Sat: 06:00:00-00:00:00 Sun: 06:00:00-23:00:00","Wireless Hotspot",40.76199,-73.92507,0,"",""
1.484e+10,"Church Street & Murray","120 Church Street","","","New York","NY","10007-2402","212-513-1451","Mon: 05:30:00-22:00:00 Tue: 05:30:00-22:00:00 Wed: 05:30:00-22:00:00 Thu: 05:30:00-22:00:00 Fri: 05:30:00-22:00:00 Sat: 06:00:00-21:00:00 Sun: 06:00:00-21:00:00","",40.71378,-74.00912,0,"",""
1.521e+10,"Target Colonie T-1268","1440 Central Ave","","","Albany","NY","12205-5118","518-489-1112","Mon: 08:00:00-22:00:00 Tue: 08:00:00-22:00:00 Wed: 08:00:00-22:00:00 Thu: 08:00:00-22:00:00 Fri: 08:00:00-22:00:00 Sat: 08:00:00-22:00:00 Sun: 08:00:00-21:00:00","",42.70694,-73.82328,0,"",""
1.539e+10,"ARAMARK @ JP Morgan Chase New","270 Park Ave","","","New York","NY","10017-2014","212-270-2627","Mon: 07:00:00-17:00:00 Tue: 07:00:00-17:00:00 Wed: 07:00:00-17:00:00 Thu: 07:00:00-17:00:00 Fri: 07:00:00-17:00:00 Sat: 00:00:00-00:00:00 Sun: 00:00:00-00:00:00","",40.75582,-73.97569,0,"",""
1.541e+10,"Target Bay Shore T-1148","838 Sunrise Hwy","","","Bay Shore","NY","11706-5908","631-969-8958","Mon: - Tue: - Wed: - Thu: - Fri: - Sat: - Sun: -","",40.7291,-73.27888,0,"",""
1.544e+10,"43rd & Sixth","1101 - 1109 Avenue of the Americas","","","New York","NY","10036-6706","212-382-3917","Mon: 05:30:00-23:00:00 Tue: 05:30:00-23:00:00 Wed: 05:30:00-23:00:00 Thu: 05:30:00-23:00:00 Fri: 05:30:00-23:00:00 Sat: 05:30:00-22:00:00 Sun: 05:30:00-22:00:00","Wireless Hotspot",40.75561,-73.98413,0,"",""
1.546e+10,"Jackson Square at Greenwich Ave","122 Greenwich Avenue","","(space A)","New York","NY","10011-7710","212-366-4672","Mon: 05:30:00-23:00:00 Tue: 05:30:00-23:00:00 Wed: 05:30:00-23:00:00 Thu: 05:30:00-23:00:00 Fri: 05:30:00-00:00:00 Sat: 06:00:00-00:00:00 Sun: 06:00:00-23:00:00","Wireless Hotspot",40.73938,-74.00261,0,"",""
1.547e+10,"LIU CW Post","720 Northern Blvd","","","Brookfield","NY","11548-1319","516-299-3668","Mon: - Tue: - Wed: - Thu: - Fri: - Sat: - Sun: -","",40.81261,-73.61636,0,"",""
1.562e+10,"Target South Setauket T-1191","255 Pond Path","","","Centereach","NY","11720-2007","631-580-5356","Mon: - Tue: - Wed: - Thu: - Fri: - Sat: - Sun: -","",40.8841,-73.10242,0,"",""
1.562e+10,"Target Levittown T-1264","3850 Hempstead Tpke","","","Levittown","NY","11756-1303","516-731-9392","Mon: - Tue: - Wed: - Thu: - Fri: - Sat: - Sun: -","",40.72551,-73.49599,0,"",""
1.562e+10,"Target Commack T-1108","98 Veterans Memorial Hwy","","","Commack","NY","11725-3432","631-462-8969","Mon: - Tue: - Wed: - Thu: - Fri: - Sat: - Sun: -","",40.83902,-73.28691,0,"",""
1.569e+10,"69th & First","1281 First Avenue","","","New York","NY","10021-5583","212-472-1312","Mon: 05:00:00-22:30:00 Tue: 05:00:00-22:30:00 Wed: 05:00:00-22:30:00 Thu: 05:00:00-22:30:00 Fri: 05:00:00-22:30:00 Sat: 05:30:00-22:30:00 Sun: 05:30:00-22:00:00","Wireless Hotspot",40.76587,-73.95743,0,"",""
1.574e+10,"Newburgh","1282 Route 300","","","Newburgh","NY","12550","845-567-3528","Mon: 05:30:00-22:00:00 Tue: 05:30:00-22:00:00 Wed: 05:30:00-22:00:00 Thu: 05:30:00-22:00:00 Fri: 05:30:00-22:00:00 Sat: 06:00:00-22:00:00 Sun: 06:00:00-21:00:00","Wireless Hotspot",41.50735,-74.06817,0,"",""
1.575e+10,"W Broadway & Leonard Street","180 West Broadway","","","New York","NY","10013-2906","2123437402","Mon: 06:00:00-22:00:00 Tue: 06:00:00-22:00:00 Wed: 06:00:00-22:00:00 Thu: 06:00:00-22:00:00 Fri: 06:00:00-22:00:00 Sat: 07:00:00-21:00:00 Sun: 07:00:00-21:00:00","Wireless Hotspot",40.71817,-74.00711,0,"",""
1.585e+10,"Target Gateway T-1401","519 Gateway Dr","","","Brooklyn","NY","11239-2801","718-235-6032","Mon: - Tue: - Wed: - Thu: - Fri: - Sat: - Sun: -","",40.65223,-73.86771,0,"",""
1.615e+10,"Macy's-Kings Plaza #6","5400 Avenue U","","","Brooklyn","NY","11234-5204","718-253-3100","Mon: - Tue: - Wed: - Thu: - Fri: - Sat: - Sun: -","",40.61104,-73.92046,0,"",""
1.626e+10,"3rd St & First Avenue","49 -1/2 First Avenue","","","New York","NY","10003-9430","2127771752","Mon: 06:00:00-23:00:00 Tue: 06:00:00-23:00:00 Wed: 06:00:00-23:00:00 Thu: 06:00:00-23:00:00 Fri: 06:00:00-23:00:00 Sat: 06:00:00-23:00:00 Sun: 06:00:00-22:00:00","Wireless Hotspot",40.72472,-73.98757,0,"",""
1.630e+10,"Wantagh","1143 Wantagh Avenue","Willow Wood Shoppes","","Wantagh","NY","11793-2135","5167811538","Mon: 05:00:00-23:00:00 Tue: 05:00:00-23:00:00 Wed: 05:00:00-23:00:00 Thu: 05:00:00-23:00:00 Fri: 05:00:00-23:00:00 Sat: 06:00:00-23:00:00 Sun: 06:00:00-23:00:00","Wireless Hotspot",40.69483,-73.50745,0,"",""
1.658e+10,"36th St & Sixth Avenue","977 Avenue of the Americas","","","New York","NY","10018-5436","212-695-2915","Mon: 06:00:00-22:00:00 Tue: 06:00:00-22:00:00 Wed: 06:00:00-22:00:00 Thu: 06:00:00-22:00:00 Fri: 06:00:00-22:00:00 Sat: 07:00:00-21:30:00 Sun: 07:00:00-21:30:00","Wireless Hotspot",40.751,-73.98701,0,"",""
1.661e+10,"Fulton @ Adams St","348 Fulton Street","Fulton Mall","","Brooklyn","NY","11201-5109","718 4881719","Mon: 05:30:00-22:30:00 Tue: 05:30:00-22:30:00 Wed: 05:30:00-22:30:00 Thu: 05:30:00-22:30:00 Fri: 05:30:00-22:30:00 Sat: 06:00:00-21:30:00 Sun: 06:00:00-21:30:00","Wireless Hotspot",40.69176,-73.98856,0,"",""
1.663e+10,"John & Water Streets","135 John Street","","","New York","NY","10038-3524","2123440894","Mon: 06:00:00-20:00:00 Tue: 06:00:00-20:00:00 Wed: 06:00:00-20:00:00 Thu: 06:00:00-20:00:00 Fri: 06:00:00-20:00:00 Sat: 06:30:00-20:00:00 Sun: 06:30:00-20:00:00","Wireless Hotspot",40.70721,-74.00477,0,"",""
1.663e+10,"26th & Broadway","1140 Broadway","","","New York","NY","10010-7504","2122136519","Mon: 05:30:00-22:00:00 Tue: 05:30:00-22:00:00 Wed: 05:30:00-22:00:00 Thu: 05:30:00-22:00:00 Fri: 05:30:00-22:00:00 Sat: 06:00:00-22:00:00 Sun: 06:00:00-22:00:00","Wireless Hotspot",40.74383,-73.98888,0,"",""
1.668e+10,"Port Authority - Concourse lvl","625 Eighth Avenue","Port Authority Bus Terminal","","New York","NY","10018-1415","212-273-9613","Mon: 05:30:00-00:00:00 Tue: 05:30:00-00:00:00 Wed: 05:30:00-00:00:00 Thu: 05:30:00-00:00:00 Fri: 05:30:00-00:00:00 Sat: 06:00:00-23:00:00 Sun: 06:00:00-23:00:00","Wireless Hotspot",40.75713,-73.99136,0,"",""
1.692e+10,"Target Ithaca T-1508","40 Catherwood Rd","","","Ithaca","NY","14850-1056","607-257-3387","Mon: - Tue: - Wed: - Thu: - Fri: - Sat: - Sun: -","",42.48377,-76.48738,0,"",""
1.720e+10,"Queens Blvd & Broadway","86-51 Broadway","Elmhurst Plaza","","Elmurst","NY","11373","718 5652021","Mon: 06:00:00-22:30:00 Tue: 06:00:00-22:30:00 Wed: 06:00:00-22:30:00 Thu: 06:00:00-22:30:00 Fri: 06:00:00-23:00:00 Sat: 06:30:00-23:00:00 Sun: 06:30:00-22:00:00","",40.73745,-73.8773,0,"",""
1.722e+10,"Macy's-Manhasset #5","1100 Northern Blvd","","","Manhasset","NY","11030-3024","516-869-2290","Mon: - Tue: - Wed: - Thu: - Fri: - Sat: - Sun: -","",40.78824,-73.70271,0,"",""
1.728e+10,"Target Kingston T-1318","1300 Ulster Ave","","","Kingston","NY","12401-1501","","Mon: - Tue: - Wed: - Thu: - Fri: - Sat: - Sun: -","",41.96939,-73.98878,0,"",""
1.738e+10,"Target Clay T-1475","3857 State Route 31","","","Clay","NY","13041","585-652-5157","Mon: - Tue: - Wed: - Thu: - Fri: - Sat: - Sun: -","",43.18562,-76.23026,0,"",""
1.742e+10,"Columbus Square @ 100th St","805 Columbus Avenue","","","New York","NY","10025","2122226582","Mon: 05:30:00-22:30:00 Tue: 05:30:00-22:30:00 Wed: 05:30:00-22:30:00 Thu: 05:30:00-22:30:00 Fri: 05:30:00-22:30:00 Sat: 06:00:00-23:00:00 Sun: 06:00:00-23:00:00","",40.79567,-73.96547,0,"",""
1.745e+10,"Lexington btwn 24-25th Sts.","50 Lexington Avenue","","","New York","NY","10010","212 2542794","Mon: 05:30:00-23:00:00 Tue: 05:30:00-23:00:00 Wed: 05:30:00-23:00:00 Thu: 05:30:00-23:00:00 Fri: 05:30:00-23:00:00 Sat: 06:00:00-23:00:00 Sun: 06:00:00-22:00:00","Wireless Hotspot",40.74038,-73.98409,0,"",""
1.748e+10,"58th St btwn Madison & Fifth Aves","600 Madison Avenue","","","New York","NY","10022","212 7591569","Mon: 06:00:00-22:00:00 Tue: 06:00:00-22:00:00 Wed: 06:00:00-22:00:00 Thu: 06:00:00-22:00:00 Fri: 06:00:00-22:00:00 Sat: 06:00:00-22:00:00 Sun: 06:00:00-22:00:00","Wireless Hotspot",40.76309,-73.97263,0,"",""
1.750e+10,"42nd & Ninth Ave.","350 West 42nd Street","","","New York","NY","10036","2122444176","Mon: 06:00:00-22:00:00 Tue: 06:00:00-22:00:00 Wed: 06:00:00-22:00:00 Thu: 06:00:00-22:00:00 Fri: 06:00:00-22:00:00 Sat: 07:00:00-23:00:00 Sun: 07:00:00-22:00:00","Wireless Hotspot",40.75783,-73.99123,0,"",""
1.751e+10,"Macy's 2nd floor - Herald Square","151 W. 34th Street","","","New York","NY","10001","2122390342","Mon: 00:00:00-00:00:00 Tue: 00:00:00-00:00:00 Wed: 00:00:00-00:00:00 Thu: 00:00:00-00:00:00 Fri: 00:00:00-00:00:00 Sat: 00:00:00-00:00:00 Sun: 00:00:00-00:00:00","Wireless Hotspot",40.75072,-73.98867,0,"",""
1.773e+10,"Barclays Center","620 Atlantic Avenue","","","Brooklyn","NY","11217","718 2300859","Mon: 06:00:00-22:00:00 Tue: 06:00:00-22:00:00 Wed: 06:00:00-22:00:00 Thu: 06:00:00-22:00:00 Fri: 06:00:00-22:30:00 Sat: 06:00:00-22:30:00 Sun: 06:30:00-21:00:00","Wireless Hotspot",40.68264,-73.97594,0,"",""
1.774e+10,"Sixth Ave (SWC of 53rd St)","1301 Avenue of the Americas","","","New York","NY","10019","212 9740902","Mon: 05:30:00-23:00:00 Tue: 05:30:00-23:00:00 Wed: 05:30:00-23:00:00 Thu: 05:30:00-23:00:00 Fri: 05:30:00-23:00:00 Sat: 06:00:00-23:00:00 Sun: 06:00:00-23:00:00","Wireless Hotspot",40.7618,-73.97955,0,"",""
1.780e+10,"13th St and First Ave","219 First Avenue","","","New York","NY","10003","212 2540358","Mon: 06:00:00-22:00:00 Tue: 06:00:00-22:00:00 Wed: 06:00:00-22:00:00 Thu: 06:00:00-22:00:00 Fri: 06:00:00-22:00:00 Sat: 06:00:00-22:00:00 Sun: 06:00:00-22:00:00","Wireless Hotspot",40.73069,-73.98308,0,"",""
1.789e+10,"Target Fairport T-1195","2161 Nine Mile Point Rd","","","Fairport","NY","14450-8509","585-377-0360","Mon: - Tue: - Wed: - Thu: - Fri: - Sat: - Sun: -","",43.12783,-77.44128,0,"",""
1.801e+10,"Westbury Gallery","914 Old Country Road","","","Garden City","NY","11530","5162220714","Mon: 06:00:00-22:00:00 Tue: 06:00:00-22:00:00 Wed: 06:00:00-22:00:00 Thu: 06:00:00-22:00:00 Fri: 06:00:00-23:00:00 Sat: 06:00:00-23:00:00 Sun: 07:00:00-22:00:00","Wireless Hotspot",40.74446,-73.60758,0,"",""
1.803e+09,"Chartwells @ Pace University N","1 Pace Plaza","","","New York","NY","10038-1502","212-346-1283","Mon: - Tue: - Wed: - Thu: - Fri: - Sat: - Sun: -","",40.71125,-74.00645,0,"",""
1.812e+10,"Target Glenville T-2805","204 Saratoga Rd","","","Glenville","NY","12302","518-387-3311","Mon: - Tue: - Wed: - Thu: - Fri: - Sat: - Sun: -","",42.86658,-73.93273,0,"",""
1.851e+10,"63rd St & Lexington Ave","822 Lexington Avenue.","","","New York","NY","10065","212-572-0984","Mon: 05:30:00-23:00:00 Tue: 05:30:00-23:00:00 Wed: 05:30:00-23:00:00 Thu: 05:30:00-23:00:00 Fri: 05:30:00-23:00:00 Sat: 06:00:00-22:00:00 Sun: 06:00:00-22:00:00","",40.76471,-73.96636,0,"",""
1.856e+10,"Syracuse University, Campus West Ho","150 Henry Street","","Campus West Housing","Syracuse","NY","13244","315-443-2216","Mon: - Tue: - Wed: - Thu: - Fri: - Sat: - Sun: -","",43.03664,-76.14065,0,"",""
1.858e+10,"Target Valley Stream T-2840","500 W. Sunrise Hwy","","","Valley Stream","NY","11581","516-568-9264","Mon: - Tue: - Wed: - Thu: - Fri: - Sat: - Sun: -","",40.66452,-73.71795,0,"",""
1.875e+10,"SUNY Stony Brook Roth Cafe","250 Student Union Bldg.","","1st Floor","Stony Brook","NY","11794","","Mon: - Tue: - Wed: - Thu: - Fri: - Sat: - Sun: -","",40.9124,-73.11732,0,"",""
1.878e+10,"Manhattan Mall 1st Floor","100 W 33rd St","Manhattan Mall","","New York","NY","10001","2126954260","Mon: 07:00:00-21:00:00 Tue: 07:00:00-21:00:00 Wed: 07:00:00-21:00:00 Thu: 07:00:00-21:00:00 Fri: 07:00:00-22:00:00 Sat: 08:00:00-22:00:00 Sun: 09:00:00-20:00:00","Wireless Hotspot",40.74915,-73.9883,0,"",""
1.886e+10,"28th St & Third Ave","393 Third Ave","","","New York","NY","10016","212-481-4690","Mon: 06:00:00-22:00:00 Tue: 06:00:00-22:00:00 Wed: 06:00:00-22:00:00 Thu: 06:00:00-22:00:00 Fri: 06:00:00-23:00:00 Sat: 06:00:00-23:00:00 Sun: 07:00:00-22:00:00","Wireless Hotspot",40.74195,-73.98081,0,"",""
1.920e+10,"Tottenville (SI)","106 Page Avenue","Richmond Valley Plaza","","Staten Island","NY","10309","718-356-1090","Mon: 05:30:00-23:00:00 Tue: 05:30:00-23:00:00 Wed: 05:30:00-23:00:00 Thu: 05:30:00-23:00:00 Fri: 05:30:00-00:00:00 Sat: 06:00:00-00:00:00 Sun: 06:30:00-23:00:00","Wireless Hotspot",40.52179,-74.23505,0,"",""
